sp_id,sp_gq_id,sporder,age,sex
942565745,450008432,1,33,1
942565744,450008432,1,53,1
942565743,450008432,1,37,1
942565568,450008432,1,49,1
942565569,450008432,1,28,1
942565570,450008432,1,42,1
942565571,450008432,1,30,1
942565572,450008432,1,26,1
942565573,450008432,1,37,1
942565574,450008432,1,36,1
942565575,450008432,1,35,1
942565576,450008432,1,48,1
942565577,450008432,1,30,1
942565578,450008432,1,37,1
942565579,450008432,1,38,1
942565580,450008432,1,55,1
942565581,450008432,1,38,1
942565582,450008432,1,39,1
942565583,450008432,1,23,1
942565584,450008432,1,29,1
942565585,450008432,1,22,1
942565586,450008432,1,20,1
942565587,450008432,1,42,1
942565588,450008432,1,50,1
942565589,450008432,1,33,1
942565590,450008432,1,27,1
942565591,450008432,1,29,1
942565592,450008432,1,54,1
942565593,450008432,1,44,1
942565594,450008432,1,33,1
942565595,450008432,1,43,1
942565596,450008432,1,34,1
942565597,450008432,1,31,1
942565598,450008432,1,58,1
942565599,450008432,1,35,1
942565600,450008432,1,34,1
942565601,450008432,1,48,1
942565602,450008432,1,32,1
942565603,450008432,1,34,1
942565604,450008432,1,25,1
942565605,450008432,1,20,1
942565606,450008432,1,24,1
942565607,450008432,1,26,1
942565608,450008432,1,22,1
942565609,450008432,1,30,1
942565610,450008432,1,31,1
942565611,450008432,1,25,1
942565612,450008432,1,36,1
942565613,450008432,1,40,1
942565614,450008432,1,42,1
942565615,450008432,1,42,1
942565616,450008432,1,26,1
942565617,450008432,1,49,1
942565618,450008432,1,30,1
942565619,450008432,1,38,1
942565620,450008432,1,41,1
942565621,450008432,1,20,1
942565622,450008432,1,51,1
942565623,450008432,1,31,1
942565624,450008432,1,39,1
942565625,450008432,1,38,1
942565626,450008432,1,58,1
942565627,450008432,1,42,1
942565628,450008432,1,32,1
942565629,450008432,1,30,1
942565630,450008432,1,24,1
942565631,450008432,1,26,1
942565632,450008432,1,28,1
942565633,450008432,1,20,1
942565634,450008432,1,22,1
942565635,450008432,1,20,1
942565636,450008432,1,38,1
942565637,450008432,1,53,1
942565638,450008432,1,28,1
942565639,450008432,1,29,1
942565640,450008432,1,36,1
942565641,450008432,1,23,1
942565642,450008432,1,27,1
942565643,450008432,1,34,1
942565644,450008432,1,43,1
942565645,450008432,1,54,1
942565646,450008432,1,27,1
942565647,450008432,1,48,1
942565648,450008432,1,36,1
942565649,450008432,1,29,1
942565650,450008432,1,26,1
942565651,450008432,1,36,1
942565652,450008432,1,47,1
942565653,450008432,1,50,1
942565654,450008432,1,54,1
942565655,450008432,1,30,1
942565656,450008432,1,35,1
942565657,450008432,1,33,1
942565658,450008432,1,37,1
942565659,450008432,1,47,1
942565660,450008432,1,50,1
942565661,450008432,1,22,1
942565662,450008432,1,33,1
942565663,450008432,1,24,1
942565664,450008432,1,30,1
942565666,450008432,1,26,1
942565667,450008432,1,48,1
942565668,450008432,1,34,1
942565669,450008432,1,40,1
942565670,450008432,1,58,1
942565671,450008432,1,37,1
942565672,450008432,1,43,1
942565673,450008432,1,28,1
942565674,450008432,1,40,1
942565675,450008432,1,39,1
942565676,450008432,1,58,1
942565677,450008432,1,24,1
942565678,450008432,1,41,1
942565679,450008432,1,39,1
942565680,450008432,1,39,1
942565681,450008432,1,33,1
942565682,450008432,1,49,1
942565683,450008432,1,47,1
942565684,450008432,1,37,1
942565685,450008432,1,35,1
942565686,450008432,1,37,1
942565687,450008432,1,45,1
942565688,450008432,1,31,1
942565689,450008432,1,18,1
942565690,450008432,1,36,1
942565691,450008432,1,24,1
942565692,450008432,1,36,1
942565693,450008432,1,43,1
942565694,450008432,1,40,1
942565695,450008432,1,23,1
942565696,450008432,1,31,1
942565697,450008432,1,49,1
942565698,450008432,1,20,1
942565699,450008432,1,36,1
942565700,450008432,1,42,1
942565701,450008432,1,31,1
942565702,450008432,1,58,1
942565703,450008432,1,28,1
942565704,450008432,1,21,1
942565705,450008432,1,23,1
942565706,450008432,1,41,1
942565707,450008432,1,42,1
942565708,450008432,1,51,1
942565709,450008432,1,20,1
942565710,450008432,1,58,1
942565711,450008432,1,47,1
942565712,450008432,1,52,1
942565713,450008432,1,26,1
942565714,450008432,1,25,1
942565715,450008432,1,20,1
942565716,450008432,1,20,1
942565717,450008432,1,50,1
942565718,450008432,1,30,1
942565719,450008432,1,35,1
942565720,450008432,1,48,1
942565721,450008432,1,30,1
942565722,450008432,1,30,1
942565723,450008432,1,21,1
942565724,450008432,1,22,1
942565725,450008432,1,38,1
942565726,450008432,1,45,1
942565727,450008432,1,34,1
942565728,450008432,1,29,1
942566007,450008432,1,66,1
942565729,450008432,1,20,1
942565730,450008432,1,40,1
942565731,450008432,1,51,1
942565732,450008432,1,30,1
942565733,450008432,1,56,1
942565734,450008432,1,50,1
942565735,450008432,1,54,1
942565736,450008432,1,25,1
942565737,450008432,1,45,1
942565738,450008432,1,32,1
942565739,450008432,1,48,1
942565740,450008432,1,27,1
942565741,450008432,1,25,1
942565742,450008432,1,41,1
942565785,450008432,1,28,1
942565784,450008432,1,32,1
942565783,450008432,1,41,1
942565782,450008432,1,43,1
942565781,450008432,1,30,1
942565780,450008432,1,36,1
942565779,450008432,1,31,1
942565778,450008432,1,34,1
942565777,450008432,1,43,1
942565776,450008432,1,42,1
942565775,450008432,1,56,1
942565774,450008432,1,22,1
942565773,450008432,1,39,1
942565772,450008432,1,43,1
942565771,450008432,1,43,1
942565770,450008432,1,27,1
942565769,450008432,1,36,1
942565768,450008432,1,28,1
942565767,450008432,1,34,1
942565766,450008432,1,37,1
942565765,450008432,1,32,1
942565764,450008432,1,44,1
942565763,450008432,1,40,1
942565792,450010319,1,20,1
942565911,450010319,1,32,1
942565912,450010319,1,19,1
942565913,450010319,1,58,1
942565914,450010319,1,47,1
942565915,450010319,1,37,1
942565916,450010319,1,26,1
942565917,450010319,1,30,1
942565918,450010319,1,20,1
942565919,450010319,1,23,1
942565920,450010319,1,27,1
942565921,450010319,1,59,1
942565922,450010319,1,30,1
942565923,450010319,1,29,1
942565924,450010319,1,20,1
942565925,450010319,1,32,1
942565926,450010319,1,44,1
942565927,450010319,1,57,1
942565928,450010319,1,44,1
942565929,450010319,1,42,1
942565930,450010319,1,29,1
942565931,450010319,1,25,1
942565932,450010319,1,25,1
942565933,450010319,1,40,1
942565934,450010319,1,41,1
942565935,450010319,1,41,1
942565936,450010319,1,42,1
942565937,450010319,1,63,1
942565938,450010319,1,45,1
942565939,450010319,1,38,1
942565940,450010319,1,42,1
942565941,450010319,1,21,1
942565942,450010319,1,27,1
942565943,450010319,1,48,1
942565944,450010319,1,34,1
942566009,450010319,1,77,1
942566008,450010319,1,74,1
942566004,450010319,1,41,1
942566003,450010319,1,53,1
942566002,450010319,1,34,1
942566001,450010319,1,34,1
942566000,450010319,1,32,1
942565999,450010319,1,36,1
942565998,450010319,1,51,1
942565997,450010319,1,27,1
942565996,450010319,1,28,1
942565995,450010319,1,22,1
942565994,450010319,1,37,1
942565993,450010319,1,30,1
942565992,450010319,1,34,1
942565991,450010319,1,48,1
942565990,450010319,1,54,1
942565989,450010319,1,33,1
942565988,450010319,1,60,1
942565987,450010319,1,18,1
942565786,450010319,1,48,1
942565787,450010319,1,21,1
942565788,450010319,1,39,1
942565789,450010319,1,35,1
942565790,450010319,1,19,1
942565807,450010319,1,43,1
942565806,450010319,1,34,1
942565805,450010319,1,25,1
942565804,450010319,1,46,1
942565803,450010319,1,30,1
942565802,450010319,1,21,1
942565801,450010319,1,45,1
942565800,450010319,1,44,1
942565799,450010319,1,44,1
942565798,450010319,1,27,1
942565797,450010319,1,25,1
942565796,450010319,1,34,1
942565795,450010319,1,34,1
942565794,450010319,1,58,1
942565793,450010319,1,23,1
942565791,450010319,1,51,1
942565945,450010319,1,46,1
942565946,450010319,1,51,1
942565947,450010319,1,44,1
942565948,450010319,1,38,1
942565949,450010319,1,30,1
942565950,450010319,1,42,1
942565951,450010319,1,34,1
942565952,450010319,1,40,1
942565953,450010319,1,39,1
942565954,450010319,1,51,1
942565955,450010319,1,41,1
942565956,450010319,1,34,1
942565957,450010319,1,49,1
942565958,450010319,1,37,1
942565959,450010319,1,34,1
942565960,450010319,1,54,1
942565808,450010319,1,54,1
942565809,450010319,1,52,1
942565810,450010319,1,30,1
942565811,450010319,1,37,1
942565812,450010319,1,22,1
942565813,450010319,1,30,1
942565814,450010319,1,63,1
942565815,450010319,1,26,1
942565816,450010319,1,29,1
942565817,450010319,1,37,1
942565818,450010319,1,36,1
942565819,450010319,1,45,1
942565820,450010319,1,38,1
942565821,450010319,1,42,1
942565822,450010319,1,27,1
942565823,450010319,1,39,1
942565824,450010319,1,59,1
942565825,450010319,1,53,1
942565826,450010319,1,41,1
942565827,450010319,1,27,1
942565828,450010319,1,29,1
942565829,450010319,1,22,1
942565830,450010319,1,43,1
942565831,450010319,1,35,1
942565832,450010319,1,48,1
942565833,450010319,1,46,1
942565834,450010319,1,19,1
942565835,450010319,1,31,1
942565836,450010319,1,56,1
942565837,450010319,1,45,1
942565838,450010319,1,27,1
942565839,450010319,1,34,1
942565840,450010319,1,57,1
942565841,450010319,1,30,1
942565842,450010319,1,53,1
942565843,450010319,1,24,1
942565844,450010319,1,44,1
942565845,450010319,1,44,1
942565846,450010319,1,38,1
942565847,450010319,1,56,1
942565848,450010319,1,44,1
942565849,450010319,1,42,1
942565850,450010319,1,59,1
942565851,450010319,1,48,1
942565852,450010319,1,52,1
942565853,450010319,1,48,1
942565854,450010319,1,25,1
942565855,450010319,1,29,1
942565856,450010319,1,46,1
942565857,450010319,1,59,1
942565858,450010319,1,29,1
942565859,450010319,1,61,1
942565860,450010319,1,32,1
942565861,450010319,1,29,1
942565862,450010319,1,30,1
942565863,450010319,1,52,1
942565864,450010319,1,46,1
942565865,450010319,1,39,1
942565866,450010319,1,33,1
942565867,450010319,1,24,1
942565868,450010319,1,53,1
942565869,450010319,1,26,1
942565870,450010319,1,38,1
942565871,450010319,1,48,1
942565872,450010319,1,58,1
942565873,450010319,1,43,1
942565874,450010319,1,25,1
942565875,450010319,1,28,1
942565876,450010319,1,32,1
942565877,450010319,1,27,1
942565878,450010319,1,42,1
942565879,450010319,1,29,1
942565880,450010319,1,55,1
942565881,450010319,1,51,1
942565882,450010319,1,45,1
942565883,450010319,1,18,1
942565884,450010319,1,51,1
942565885,450010319,1,37,1
942565886,450010319,1,32,1
942565887,450010319,1,31,1
942565888,450010319,1,49,1
942565889,450010319,1,39,1
942565890,450010319,1,32,1
942565891,450010319,1,29,1
942565961,450010319,1,34,1
942565962,450010319,1,45,1
942565963,450010319,1,33,1
942565964,450010319,1,20,1
942565965,450010319,1,54,1
942565966,450010319,1,29,1
942565967,450010319,1,45,1
942565968,450010319,1,49,1
942565969,450010319,1,45,1
942565970,450010319,1,36,1
942565971,450010319,1,33,1
942565972,450010319,1,28,1
942565973,450010319,1,32,1
942565974,450010319,1,23,1
942565975,450010319,1,41,1
942565976,450010319,1,49,1
942565977,450010319,1,50,1
942565978,450010319,1,59,1
942565979,450010319,1,33,1
942565980,450010319,1,37,1
942565981,450010319,1,43,1
942565982,450010319,1,25,1
942565983,450010319,1,29,1
942565984,450010319,1,60,1
942565985,450010319,1,39,1
942565986,450010319,1,38,1
942565892,450010319,1,41,1
942565893,450010319,1,44,1
942565894,450010319,1,31,1
942565895,450010319,1,48,1
942565896,450010319,1,58,1
942565897,450010319,1,43,1
942565898,450010319,1,38,1
942565899,450010319,1,33,1
942565900,450010319,1,33,1
942565901,450010319,1,32,1
942565902,450010319,1,49,1
942565903,450010319,1,48,1
942565904,450010319,1,32,1
942565905,450010319,1,30,1
942565906,450010319,1,24,1
942565907,450010319,1,39,1
942565908,450010319,1,61,1
942565909,450010319,1,31,1
942565910,450010319,1,48,1
942565073,450021935,1,17,1
942565104,450021935,1,15,1
942565105,450021935,1,15,1
942565106,450021935,1,16,1
942565107,450021935,1,16,1
942565108,450021935,1,16,1
942565109,450021935,1,17,1
942565110,450021935,1,16,1
942565111,450021935,1,17,1
942565113,450021935,1,47,1
942565114,450021935,1,32,1
942565115,450021935,1,38,1
942565116,450021935,1,32,1
942565117,450021935,1,42,1
942565118,450021935,1,39,1
942565119,450021935,1,38,1
942565120,450021935,1,33,1
942565121,450021935,1,29,1
942565122,450021935,1,33,1
942565123,450021935,1,30,1
942565124,450021935,1,46,1
942565125,450021935,1,43,1
942565126,450021935,1,47,1
942565127,450021935,1,46,1
942565102,450021935,1,17,1
942565101,450021935,1,16,1
942565100,450021935,1,17,1
942565099,450021935,1,17,1
942565098,450021935,1,16,1
942565097,450021935,1,14,1
942565096,450021935,1,17,1
942565095,450021935,1,17,1
942565094,450021935,1,17,1
942565093,450021935,1,15,1
942565092,450021935,1,16,1
942565091,450021935,1,17,1
942565090,450021935,1,17,1
942565089,450021935,1,17,1
942565088,450021935,1,17,1
942565087,450021935,1,17,1
942565086,450021935,1,16,1
942565085,450021935,1,17,1
942565084,450021935,1,13,1
942565083,450021935,1,17,1
942565082,450021935,1,17,1
942565081,450021935,1,17,1
942565080,450021935,1,16,1
942565079,450021935,1,16,1
942565078,450021935,1,16,1
942565077,450021935,1,13,1
942565076,450021935,1,17,1
942565128,450021935,1,36,1
942565129,450021935,1,26,1
942565130,450021935,1,37,1
942565131,450021935,1,34,1
942565074,450021935,1,14,1
942565103,450021935,1,16,1
942565072,450021935,1,14,1
942565071,450021935,1,17,1
942565070,450021935,1,13,1
942565069,450021935,1,17,1
942565067,450021935,1,17,1
942565066,450021935,1,17,1
942565068,450021935,1,17,1
942565075,450021935,1,17,1
942566016,450021936,1,16,2
942566015,450021936,1,17,2
942566014,450021936,1,15,2
942566013,450021936,1,17,2
942566012,450021936,1,17,2
942566011,450021936,1,16,2
942566010,450021936,1,17,2
942566019,450021936,1,42,2
942566018,450021936,1,35,2
942566017,450021936,1,22,2
942566102,450021937,1,22,2
942566052,450021937,1,37,2
942566053,450021937,1,32,2
942566054,450021937,1,43,2
942566055,450021937,1,28,2
942566056,450021937,1,31,2
942566057,450021937,1,22,2
942566058,450021937,1,41,2
942566059,450021937,1,26,2
942566060,450021937,1,35,2
942566061,450021937,1,28,2
942566062,450021937,1,30,2
942566063,450021937,1,30,2
942566064,450021937,1,53,2
942566065,450021937,1,22,2
942566066,450021937,1,43,2
942566067,450021937,1,53,2
942566068,450021937,1,47,2
942566069,450021937,1,49,2
942566070,450021937,1,36,2
942566071,450021937,1,38,2
942566072,450021937,1,27,2
942566073,450021937,1,24,2
942566074,450021937,1,24,2
942566075,450021937,1,53,2
942566076,450021937,1,35,2
942566077,450021937,1,29,2
942566078,450021937,1,58,2
942566079,450021937,1,27,2
942566080,450021937,1,39,2
942566081,450021937,1,46,2
942566082,450021937,1,20,2
942566083,450021937,1,49,2
942566084,450021937,1,41,2
942566085,450021937,1,37,2
942566086,450021937,1,34,2
942566087,450021937,1,41,2
942566088,450021937,1,27,2
942566089,450021937,1,29,2
942566090,450021937,1,54,2
942566091,450021937,1,26,2
942566092,450021937,1,21,2
942566093,450021937,1,27,2
942566094,450021937,1,42,2
942566095,450021937,1,26,2
942566096,450021937,1,43,2
942566097,450021937,1,55,2
942566098,450021937,1,35,2
942566099,450021937,1,36,2
942566100,450021937,1,32,2
942566101,450021937,1,44,2
942566103,450021937,1,42,2
942566104,450021937,1,35,2
942566105,450021937,1,43,2
942566106,450021937,1,20,2
942566107,450021937,1,32,2
942566108,450021937,1,25,2
942566109,450021937,1,20,2
942566110,450021937,1,25,2
942566111,450021937,1,42,2
942566112,450021937,1,48,2
942566113,450021937,1,48,2
942566114,450021937,1,26,2
942566115,450021937,1,28,2
942566116,450021937,1,39,2
942566117,450021937,1,32,2
942566118,450021937,1,40,2
942566119,450021937,1,25,2
942566120,450021937,1,27,2
942566121,450021937,1,30,2
942566122,450021937,1,32,2
942566123,450021937,1,52,2
942566124,450021937,1,46,2
942566125,450021937,1,44,2
942566126,450021937,1,52,2
942566127,450021937,1,41,2
942566128,450021937,1,25,2
942566129,450021937,1,42,2
942566130,450021937,1,31,2
942566131,450021937,1,30,2
942566132,450021937,1,40,2
942566133,450021937,1,28,2
942566020,450021937,1,36,2
942566021,450021937,1,22,2
942566022,450021937,1,63,2
942566023,450021937,1,38,2
942566024,450021937,1,31,2
942566025,450021937,1,22,2
942566026,450021937,1,37,2
942566027,450021937,1,50,2
942566028,450021937,1,41,2
942566029,450021937,1,33,2
942566030,450021937,1,25,2
942566031,450021937,1,41,2
942566032,450021937,1,49,2
942566033,450021937,1,35,2
942566034,450021937,1,27,2
942566035,450021937,1,37,2
942566036,450021937,1,26,2
942566037,450021937,1,59,2
942566038,450021937,1,20,2
942566039,450021937,1,32,2
942566040,450021937,1,48,2
942566041,450021937,1,23,2
942566042,450021937,1,34,2
942566043,450021937,1,53,2
942566044,450021937,1,45,2
942566045,450021937,1,51,2
942566046,450021937,1,53,2
942566047,450021937,1,49,2
942566048,450021937,1,44,2
942566049,450021937,1,27,2
942566050,450021937,1,38,2
942566051,450021937,1,37,2
942566160,450021937,1,25,2
942566159,450021937,1,33,2
942566158,450021937,1,45,2
942566157,450021937,1,48,2
942566156,450021937,1,54,2
942566155,450021937,1,54,2
942566154,450021937,1,52,2
942566153,450021937,1,28,2
942566152,450021937,1,44,2
942566151,450021937,1,53,2
942566150,450021937,1,55,2
942566149,450021937,1,39,2
942566148,450021937,1,22,2
942566147,450021937,1,23,2
942566146,450021937,1,42,2
942566145,450021937,1,29,2
942566144,450021937,1,52,2
942566143,450021937,1,27,2
942566142,450021937,1,26,2
942566141,450021937,1,40,2
942566140,450021937,1,38,2
942566139,450021937,1,43,2
942566138,450021937,1,46,2
942566137,450021937,1,55,2
942566136,450021937,1,31,2
942566135,450021937,1,55,2
942566134,450021937,1,54,2
939856698,450036384,1,83,2
939856697,450036384,1,101,2
939856696,450036384,1,85,2
939856695,450036384,1,85,2
939856694,450036384,1,89,2
939856693,450036384,1,88,2
939856692,450036384,1,86,2
940610076,450036384,1,85,1
940610075,450036384,1,81,1
940610077,450036384,1,71,1
940610078,450036384,1,77,1
940610079,450036384,1,78,1
940610080,450036384,1,72,1
940610081,450036384,1,73,1
940610082,450036384,1,84,1
940610083,450036384,1,78,1
940610084,450036384,1,72,1
940610085,450036384,1,83,1
940610086,450036384,1,82,1
939355743,450036384,1,29,2
940610087,450036384,1,80,1
939856705,450036384,1,78,2
939856704,450036384,1,77,2
939856703,450036384,1,90,2
939856702,450036384,1,88,2
939856701,450036384,1,87,2
939856700,450036384,1,82,2
939856699,450036384,1,90,2
940519245,450030580,1,82,1
940519244,450030580,1,85,1
940519243,450030580,1,80,1
940519242,450030580,1,88,1
940519241,450030580,1,90,1
940519240,450030580,1,82,1
940519239,450030580,1,77,1
940519238,450030580,1,88,1
940519237,450030580,1,86,1
940519236,450030580,1,71,1
940519235,450030580,1,76,1
940519234,450030580,1,65,1
940519233,450030580,1,79,1
940519232,450030580,1,79,1
940519231,450030580,1,87,1
940519230,450030580,1,87,1
940519229,450030580,1,84,1
940519228,450030580,1,69,1
939626999,450030580,1,82,2
940519253,450030580,1,78,1
940519254,450030580,1,73,1
940519255,450030580,1,90,1
940519256,450030580,1,104,1
940519257,450030580,1,80,1
940519258,450030580,1,82,1
939626974,450030580,1,78,2
939626973,450030580,1,72,2
939626972,450030580,1,98,2
939626971,450030580,1,98,2
939626970,450030580,1,93,2
939626969,450030580,1,91,2
939626968,450030580,1,96,2
939626967,450030580,1,76,2
939626966,450030580,1,95,2
939626965,450030580,1,103,2
939626964,450030580,1,70,2
939626963,450030580,1,104,2
939626962,450030580,1,90,2
939626961,450030580,1,75,2
939626960,450030580,1,97,2
939626959,450030580,1,102,2
939626958,450030580,1,77,2
939626957,450030580,1,78,2
939626956,450030580,1,94,2
939626955,450030580,1,83,2
939626954,450030580,1,78,2
939626953,450030580,1,90,2
939626952,450030580,1,101,2
939626951,450030580,1,96,2
939626950,450030580,1,65,2
939626949,450030580,1,67,2
939626948,450030580,1,75,2
939626947,450030580,1,88,2
939626946,450030580,1,87,2
939626945,450030580,1,93,2
940519251,450030580,1,73,1
940519250,450030580,1,75,1
940519249,450030580,1,88,1
940519248,450030580,1,85,1
940519247,450030580,1,104,1
940519246,450030580,1,71,1
939627004,450030580,1,83,2
939627003,450030580,1,87,2
939627002,450030580,1,86,2
939627040,450030580,1,90,2
939627039,450030580,1,90,2
939627038,450030580,1,87,2
939627037,450030580,1,82,2
939627036,450030580,1,99,2
939627035,450030580,1,94,2
939627034,450030580,1,81,2
939626978,450030580,1,86,2
939626979,450030580,1,78,2
939626980,450030580,1,80,2
939627033,450030580,1,83,2
939627032,450030580,1,95,2
939627031,450030580,1,72,2
939627030,450030580,1,89,2
939627029,450030580,1,105,2
939627028,450030580,1,82,2
939627027,450030580,1,82,2
939627026,450030580,1,82,2
939627025,450030580,1,88,2
939627024,450030580,1,80,2
939627023,450030580,1,99,2
939627022,450030580,1,84,2
939626981,450030580,1,71,2
939626982,450030580,1,75,2
939626983,450030580,1,97,2
939626984,450030580,1,85,2
939626985,450030580,1,83,2
939626986,450030580,1,80,2
939626987,450030580,1,77,2
939627021,450030580,1,86,2
939627020,450030580,1,100,2
939627019,450030580,1,69,2
939627018,450030580,1,89,2
939627017,450030580,1,75,2
939627016,450030580,1,79,2
939627014,450030580,1,71,2
939627015,450030580,1,79,2
939627013,450030580,1,87,2
939626988,450030580,1,88,2
939626975,450030580,1,105,2
939626989,450030580,1,70,2
939626990,450030580,1,77,2
939626991,450030580,1,75,2
939626992,450030580,1,76,2
939626993,450030580,1,93,2
939626994,450030580,1,77,2
939626995,450030580,1,73,2
939626996,450030580,1,72,2
939626997,450030580,1,90,2
939626998,450030580,1,80,2
939627012,450030580,1,90,2
939627011,450030580,1,77,2
939627010,450030580,1,99,2
939627009,450030580,1,78,2
939627001,450030580,1,77,2
939627000,450030580,1,89,2
939626976,450030580,1,86,2
939626977,450030580,1,75,2
939627008,450030580,1,79,2
939627007,450030580,1,75,2
939627006,450030580,1,73,2
939627005,450030580,1,92,2
940519259,450030580,1,80,1
940519252,450030580,1,89,1
939627046,450030581,1,68,2
939627047,450030581,1,100,2
939627048,450030581,1,100,2
939627049,450030581,1,77,2
939627050,450030581,1,70,2
939627051,450030581,1,101,2
939627052,450030581,1,78,2
939627053,450030581,1,81,2
939627054,450030581,1,85,2
939627055,450030581,1,91,2
939627056,450030581,1,83,2
939627057,450030581,1,94,2
939627058,450030581,1,82,2
939627059,450030581,1,75,2
939627060,450030581,1,90,2
939627061,450030581,1,82,2
939627062,450030581,1,97,2
939627063,450030581,1,88,2
939627064,450030581,1,89,2
939627065,450030581,1,89,2
939627066,450030581,1,79,2
939627067,450030581,1,84,2
939627068,450030581,1,86,2
939627069,450030581,1,86,2
939627070,450030581,1,95,2
939627071,450030581,1,75,2
939375547,450030581,1,51,2
939375546,450030581,1,63,2
939375545,450030581,1,48,2
939375544,450030581,1,28,2
939375543,450030581,1,63,2
939375542,450030581,1,59,2
939375541,450030581,1,64,2
939375540,450030581,1,41,2
939375539,450030581,1,59,2
939375538,450030581,1,51,2
939375537,450030581,1,62,2
939627072,450030581,1,84,2
939627073,450030581,1,87,2
939627074,450030581,1,93,2
939627075,450030581,1,86,2
939627076,450030581,1,77,2
939627077,450030581,1,78,2
939627078,450030581,1,86,2
939627079,450030581,1,84,2
939627080,450030581,1,93,2
939627081,450030581,1,88,2
939627082,450030581,1,85,2
939627083,450030581,1,79,2
939627084,450030581,1,80,2
939627085,450030581,1,90,2
939627086,450030581,1,92,2
939627087,450030581,1,87,2
939627088,450030581,1,78,2
939627089,450030581,1,77,2
939627090,450030581,1,65,2
939627091,450030581,1,69,2
939627092,450030581,1,67,2
939627093,450030581,1,88,2
939627094,450030581,1,80,2
939627095,450030581,1,65,2
939627096,450030581,1,89,2
939627097,450030581,1,85,2
939627098,450030581,1,77,2
939627099,450030581,1,86,2
939627100,450030581,1,95,2
939627101,450030581,1,89,2
939627102,450030581,1,83,2
939627103,450030581,1,90,2
940519297,450030581,1,83,1
940519296,450030581,1,83,1
940519295,450030581,1,93,1
940519294,450030581,1,87,1
940519293,450030581,1,79,1
940519292,450030581,1,83,1
940519291,450030581,1,71,1
940519290,450030581,1,98,1
940519289,450030581,1,84,1
940519288,450030581,1,75,1
940519287,450030581,1,84,1
940519286,450030581,1,84,1
940519285,450030581,1,96,1
940519284,450030581,1,85,1
940519283,450030581,1,66,1
940519282,450030581,1,66,1
940519281,450030581,1,68,1
940519280,450030581,1,85,1
940519279,450030581,1,83,1
940519278,450030581,1,70,1
940519277,450030581,1,73,1
940519276,450030581,1,83,1
940519275,450030581,1,83,1
940519274,450030581,1,82,1
940519273,450030581,1,97,1
940519272,450030581,1,68,1
939627104,450030581,1,82,2
939627105,450030581,1,80,2
939627106,450030581,1,90,2
939627107,450030581,1,82,2
939627108,450030581,1,89,2
939627109,450030581,1,83,2
939627110,450030581,1,86,2
939627111,450030581,1,93,2
939627112,450030581,1,70,2
940519271,450030581,1,78,1
940519270,450030581,1,83,1
940519269,450030581,1,69,1
940519268,450030581,1,85,1
940519267,450030581,1,89,1
940519266,450030581,1,66,1
940519265,450030581,1,81,1
940519264,450030581,1,71,1
940519263,450030581,1,92,1
940519262,450030581,1,65,1
940519261,450030581,1,65,1
940519260,450030581,1,81,1
940320219,450030581,1,27,1
940320218,450030581,1,52,1
940320217,450030581,1,55,1
940320216,450030581,1,45,1
940320215,450030581,1,63,1
940320214,450030581,1,23,1
940320213,450030581,1,29,1
940320212,450030581,1,57,1
940320211,450030581,1,63,1
940320210,450030581,1,63,1
940320209,450030581,1,51,1
940320208,450030581,1,56,1
940320207,450030581,1,63,1
940320206,450030581,1,50,1
940320205,450030581,1,38,1
940320204,450030581,1,60,1
940320203,450030581,1,63,1
939375548,450030581,1,58,2
939627041,450030581,1,83,2
939627042,450030581,1,79,2
939627043,450030581,1,88,2
939627044,450030581,1,82,2
939627045,450030581,1,98,2
939856774,450036385,1,85,2
939856709,450036385,1,96,2
939856710,450036385,1,91,2
939856711,450036385,1,87,2
939856712,450036385,1,87,2
939856713,450036385,1,95,2
939856714,450036385,1,99,2
939856715,450036385,1,72,2
939856716,450036385,1,78,2
939856717,450036385,1,67,2
939856718,450036385,1,77,2
939856719,450036385,1,92,2
939856720,450036385,1,85,2
939856721,450036385,1,92,2
939856722,450036385,1,76,2
939856723,450036385,1,87,2
939856724,450036385,1,83,2
939856725,450036385,1,94,2
939856726,450036385,1,90,2
939856727,450036385,1,89,2
939856728,450036385,1,105,2
939856729,450036385,1,90,2
939856730,450036385,1,95,2
939856731,450036385,1,90,2
939856732,450036385,1,91,2
939856733,450036385,1,71,2
939856734,450036385,1,85,2
939856735,450036385,1,75,2
939856736,450036385,1,90,2
939856737,450036385,1,91,2
939856738,450036385,1,86,2
939856739,450036385,1,92,2
939856740,450036385,1,87,2
939856741,450036385,1,75,2
939856742,450036385,1,78,2
939856743,450036385,1,76,2
939856744,450036385,1,82,2
939856745,450036385,1,79,2
939856746,450036385,1,84,2
939856747,450036385,1,82,2
939856748,450036385,1,84,2
939856749,450036385,1,89,2
939856750,450036385,1,82,2
939856751,450036385,1,87,2
939856752,450036385,1,75,2
939856753,450036385,1,82,2
939856754,450036385,1,88,2
939856755,450036385,1,93,2
939856756,450036385,1,85,2
939856757,450036385,1,78,2
939856758,450036385,1,76,2
939856759,450036385,1,90,2
939856760,450036385,1,75,2
939856761,450036385,1,75,2
939856762,450036385,1,100,2
939856763,450036385,1,86,2
939856764,450036385,1,79,2
939856765,450036385,1,97,2
939856766,450036385,1,82,2
939856767,450036385,1,86,2
939856768,450036385,1,92,2
939856769,450036385,1,66,2
939856770,450036385,1,88,2
939856771,450036385,1,93,2
939856772,450036385,1,82,2
